Date,Tweet_ID,Tweet_ID_precision,Raw Text,Likes,Retweets
Mon Aug 12 20:43:41 +0000 2024,1823098052376231964,exact,"ΜΟΥΓΚΑ ΣΤΗ ΣΤΡΟΥΓΚΑ Πέφτει ένα μπινελίκι ή τρικάκι σε πολιτικό,σύσσωμο το πολιτικό σύστημα δηλώνει την αγανάκτησή του και την καταδίκη του. Καίγεται το βιος σου με ευθύνη της κυβέρνησης,''να εκπονήσουμε επιτέλους Εθνικό Σχέδιο''. ΡΕ ΔΕ ΓΑΜΙΕΣΤΕ!",3,0
Mon Aug 12 20:43:36 +0000 2024,1823098029391397088,exact,@user @user Ναι μόνη της έσβησε σχεδόν τέτοια φωτιά,0,0
Mon Aug 12 20:43:24 +0000 2024,1823097981605929348,exact,@user Δηλαδή το 2018 έβαζε φωτιά η ΝΔ?,1,0
Mon Aug 12 20:43:21 +0000 2024,1823097965797421128,exact,"@user Σε περίοδο επιχεορησεων, είδες καμία φωτιά στο Ισραηλ; σκέψου όταν θα ρίχνουν εμπρηστικές στα δάση (όσα έχουν απομείνει) Απλά ως σκέψη το αφήνω, να υπάρχει...",2,0
Mon Aug 12 20:43:16 +0000 2024,1823097946889765357,exact,Καίγεται το σήμερα..... ενώ έχει ήδη πεθάνει το αύριο.....,45,38
Mon Aug 12 20:43:11 +0000 2024,1823097924701532260,exact,"Κανένα σχέδιο, καμία στρατηγική και επιχειρησιακή ετοιμότητα. Ας το παραδεχτούν οι αρμόδιοι.  Φτάνει. Ως εδώ. #Ντροπή. Και σημειώστε ότι μια άλλη φωτιά στις Σέρρες καίει για 25+ (!) μέρες #φωτια #φωτια_πεντελη #ΦΩΤΙΑ_ΑΤΤΙΚΗ #πυρκαγια #Ελλάδα 🔥🇬🇷😔",1,0
Mon Aug 12 20:42:54 +0000 2024,1823097853603950994,exact,Η πολιτική του παρουσία μετά τις ευρωεκλογές είναι ένας άνευ προηγούμενου πολιτικός και επικοινωνιακος κατήφορος. Σχεδόν δεν πιστεύεις στα μάτια σου. #φωτιες #Φωτια_τωρα #φωτιά #Πεντέλη #Κικιλιας #Κασσελάκης,1,0
Mon Aug 12 20:42:51 +0000 2024,1823097842543612110,exact,@user Εδώ καίγεται Toshiba και συ μιλάς για center,1,0
Mon Aug 12 20:42:21 +0000 2024,1823097716463018391,exact,Καίγεται η #Αττική και αυτοί ζητάνε λεφτά από ΕΕ για να τα  βάλουν στις τσέπες τους και τα υπόλοιπα να τα μοιράσουν σε δεξιά τρωκτικά και #μμε_ξεφτίλες  #Φωτια_τωρα #φωτιες #ΝΔ_εγκληματικη_εργανωση #ΝΔ_ΣΥΜΜΟΡΙΑ #ΝΔ_Ξεφτίλες #μητσοτακη_παραιτησου,1,1
Mon Aug 12 20:42:12 +0000 2024,1823097677325709346,exact,"@user Πάρε καμια μάσκα, πηρε φωτιά το Καρατάσου...",2,0
Mon Aug 12 20:42:09 +0000 2024,1823097663140888679,exact,Εν τω μεταξύ για τη φωτιά βλέπω το Μέγκα. Μιλάμε πίπα-κώλο τον πάει τον Κούλη ο Βαγγέλας...,67,10
Mon Aug 12 20:42:06 +0000 2024,1823097650331156610,exact,Κορυφαίος στην διαχείριση κρίσεων ο περιφερειάρχης Αττικής.  #φωτιά https://t.co/U6uzFPuYX6,0,0
Mon Aug 12 20:42:04 +0000 2024,1823097644601799109,exact,Γλυφάδα: Συνελήφθησαν οι νεαροί που έβαλαν τη φωτιά στην Τερψιθέα https://t.co/holQTKWik6,2,1
Mon Aug 12 20:41:45 +0000 2024,1823097564192743709,exact,"Εν τω μεταξύ, ένα ζουμ να κάνεις, δείχνει φωτιά στο Βόλο και στη Πάτρα που ΑΠΟ ΟΣΟ ΞΕΡΩ ΔΕΝ ΕΧΕΙ 😭😭  Νομίζω πιάνει θερμοκρασία και τέτοια μέσω δορυφόρου, δεν είναι πάντα φωτιά....",6,0
Mon Aug 12 20:41:36 +0000 2024,1823097524862828953,exact,@user Οι δασοκομαντος δέρνουν την φωτιά μαλακιζονται σαν τον πρωθυπουργό σας?,1,0
Mon Aug 12 20:41:24 +0000 2024,1823097475885858935,exact,Φωτιά Αττική: 5 τραυματίες πυροσβέστες- Δύο μεταφέρθηκαν στο 251 Στρατιωτικό Νοσοκομείο -  https://t.co/hD09zGlAe3 https://t.co/gJljKldcxE,1,1
Mon Aug 12 20:41:19 +0000 2024,1823097453761208322,exact,"@user Εμπρησμός, τους έπιασαν. Η φωτιά ήταν πιο βόρεια από την παλιότερη που μετά έγινε αναδάσωση. Το βουνό παλιά ήταν μόνο πεύκα και θάμνοι. Τώρα έχουν φυτέψει ελιές κτλ μήπως ομορφύνει αλλά είναι μέσα στην πέτρα οπότε δύσκολο",0,0
Mon Aug 12 20:41:18 +0000 2024,1823097451999568189,exact,@user Βάλε και την Ανταρκτική που καίγεται όλη!,0,0
Mon Aug 12 20:41:17 +0000 2024,1823097446123118618,exact,@user Πήρε φωτιά το Καρατάσου στη Θεσσαλονίκη........ https://t.co/1cL3TD5L3h,2,3
Mon Aug 12 20:41:14 +0000 2024,1823097433645027563,exact,Η άλλη απειλή από τις πυρκαγιές – Μέτρα προστασίας από τον καπνό - Γράφει η δημοσιογράφος Όλγα Μαύρου - #φωτιες #φωτιατωρα #Πεντελη #Βαρνάβα #φωτια #πυρκαγιά #πυρκαγιές #Μαραθωνας #Διονυσος #Πυροσβεστες #πυροσβεστικη #καπνος #SLpress - https://t.co/SG3f6560S5,1,1
Mon Aug 12 20:41:11 +0000 2024,1823097423092424843,exact,"@user Γιατί, θεωρείτε πως η στρατιωτική θητεία είναι 12 μήνες τζάμπα εργασία για το κράτος. Δηλαδή εσείς θα στέλνατε υποχρεωτικά ένα άτομο χωρίς πυροσβεστική εκπαίδευση στην  μέση μιας πυρκαγιάς επειδή απλά έτυχε να κάνει τη θητεία του καλοκαίρι. Σοβαρευτείτε",1,0
Mon Aug 12 20:41:10 +0000 2024,1823097416943362471,exact,Η Παναγία της φωτιάς https://t.co/qeDbsz95wJ #Κικιλιας #Κικιλια #φωτιες #Φωτια_τωρα #φωτιατωρα #φωτια_πεντελη #φωτ #φωτιαπεντελη #φοτια #φωτιά #πυρκαγιας #Πυροσβεστες #πυροσβεστικης #πυροσβέστες #πυροσβεστικη #Πυροσβεστική #πυρκαγιά,0,0
Mon Aug 12 20:41:08 +0000 2024,1823097407564894607,exact,Ευλαμπία Ρέβη στην φωτιά στην Αττική: «Ο αέρας μας φέρνει πλαστά διαβατήρια και πλαστά έγγραφα»! #Βριλήσσια #φωτια #πυρκαγια #Αττικη https://t.co/L7dmriMegT,3,0
Mon Aug 12 20:41:04 +0000 2024,1823097390250803709,exact,"Πήγε ο Κασσελάκης στην φωτιά ""γιατί πήγε με το πουκάμισο και κοίταγε"" αν δεν πήγαινε ""ε βεβαια κάνει διακοπες στην Μυκονο"", αντε γαμηθειτε επιτελους #φωτια #Κασσελάκης  #Πυρκαγια",6,0
Mon Aug 12 20:40:46 +0000 2024,1823097316871442852,exact,ένας μήνας φωτιά στο όρος Όρβηλος. Δεν θα μπορούσαν να επιχειρήσουν μια πρόκληση βροχής στην περιοχή; https://t.co/Cyny9PfbiW,8,4
Mon Aug 12 20:40:39 +0000 2024,1823097288970899545,exact,Πρέπει να φύγει… χθες!!! https://t.co/6jqqiTxdY7 #Κικιλιας #Κικιλια #φωτιες #Φωτια_τωρα #φωτιατωρα #φωτια_πεντελη #φωτ #φωτιαπεντελη #φοτια #φωτιά #πυρκαγιας #Πυροσβεστες #πυροσβεστικης #πυροσβέστες #πυροσβεστικη #Πυροσβεστική #πυρκαγιά,0,0
Mon Aug 12 20:40:39 +0000 2024,1823097288362733936,exact,Φωτιά στην Αττική: Εκκενώνεται και ο Βρανάς Μαραθώνα https://t.co/5m7on6FEgU,21,5
Mon Aug 12 20:40:26 +0000 2024,1823097231173693826,exact,𝚬𝚻𝚺𝚰 𝚶𝚷𝛀𝚺 𝚻𝚶 𝚷𝚨𝚴𝚬 𝚮 𝚽𝛀𝚻𝚰𝚨 𝚯𝚨 𝚽𝚻𝚨𝚺𝚬𝚰 𝚺𝚻𝚶 𝚱𝚬𝚴𝚻𝚸𝚶 𝚻𝚮𝚺 𝚨𝚯𝚮𝚴𝚨𝚺 𝚱𝚨𝚰 𝚯𝚨 𝚻𝚮𝚴 𝚱𝚨𝚿𝚶𝚼𝚴 𝚻𝚮 𝚩𝚶𝚼𝚲𝚮 𝚳𝚶𝚴𝚮 𝚻𝚶𝚼𝚺... 🔥🇬🇷  #φωτιά #πυρκαγιά #Αττικη #Πεντελη https://t.co/t8EHtjmzej,8,1
Mon Aug 12 20:40:22 +0000 2024,1823097214140334216,exact,"@user Παπαριές θα συμπληρώσω, κάτσε τώρα βγήκανε και λένε ότι η φωτιά δεν έχει μέτωπο, παρά μόνο ενεργές εστίες! Με δαυτους απο ελληνικά σε ελληνικά διερμηνέα θα χρειαστούμε",1,0
Mon Aug 12 20:40:00 +0000 2024,1823097122851602693,exact,Φωτιά στην Αττική: Στάχτη έγιναν πάνω από 100.000 στρέμματα   #φωτια #πυρκαγια #φωτιά #καπνός  #φωτιατωρα #φωτια_πεντελη #πυρκαγιά #Πεντέλη #Βαρναβας #Ραφηνα #Πεντέλη #Μαραθώνας  https://t.co/Hx1lfIDf6j,0,0
Mon Aug 12 20:39:52 +0000 2024,1823097088730595664,exact,"@user Για όλο τον κόσμο Θεοδώρα μου. Αυτό το πράγμα πρώτη φορά το βλέπουμε. Μέσα στα σπίτια. Είναι κοντά και στο δικό μου σπίτι, απλώς εμείς μένουμε στην δεξιά πλευρά και η φωτιά ανεβαίνει αριστερά. Καλό ξημέρωμα κορίτσι μου..🌟🩷",1,1
Mon Aug 12 20:39:29 +0000 2024,1823096993679343624,exact,@user Καθάρματα δεν αφήσατε ένα δέντρο καίγεται όλη η Αθήνα ΝΤΡΟΠΗ !!!,0,0
Mon Aug 12 20:39:28 +0000 2024,1823096990416228573,exact,Τεράστιο το μέγεθος της καταστροφής στην Αττική από τη φωτιά.Θα παλεύουμε για μια ανάσα 😢🙁 #φωτιες #φωτιά #φωτια #Αττικη #Αττική #πυρκαγιά  Πηγή https://t.co/yJkW9EJII0 (Viewer of the latest fires detected in the world) https://t.co/ll9mytRJ5X,3,1
Mon Aug 12 20:39:09 +0000 2024,1823096909399257181,exact,@user Να προσθέσω φωτογραφία του https://t.co/JGJTLpOZHA από το Αστεροσκοπείο ενός κυρίου να φεύγει από εκεί που ξεκίνησε η φωτιά https://t.co/3ztkmrhC5j,3,0
Mon Aug 12 20:39:06 +0000 2024,1823096898875433278,exact,Τα drones Κικιλια πως και δεν προειδοποιησαν για  εστίες στην Αττική. Τα είχες στείλει για πλάνα σε κάνα γάμο στα Κούκουρα? #φωτιατωρα #φωτιά #Βαρναβας #Διόνυσος #Ελλάδα #πυρκαγιας #Πεντελη #Πυρκαγια #Κικιλιας,1,1
Mon Aug 12 20:39:06 +0000 2024,1823096897340645801,exact,Δηλαδή το επικοινωνιακό επιτελείο πιστεύει ότι αυτή η εικόνα δεν είναι γελοία πλέον; #φωτιά #Κικιλιας https://t.co/buxc9uRinM,14,4
Mon Aug 12 20:38:43 +0000 2024,1823096798866501641,exact,Τεντόγλου-Καραλής για τη φωτιά στην Αττική: Είμαστε στεναχωρημένοι με αυτό που συμβαίνει στη χώρα -  https://t.co/8LDZPCICk4 https://t.co/r0V32O6XhH,1,1
Mon Aug 12 20:38:40 +0000 2024,1823096786279379307,exact,@user Εσεις εχετε απωλέσει το δικαίωμα της κριτικής. Ουτε στα πιο άγρια όνειρα σας η οργάνωση και τα μεσα που εχει σήμερα η πυροσβεστική.,5,0
Mon Aug 12 20:38:39 +0000 2024,1823096784790671760,exact,«Ζητήστε έστω και τώρα ρωσικά πυροσβεστικά»! Δημ. Κωνσταντακόπουλος https://t.co/Qzo8Db5rgk #Κικιλιας #Κικιλια #φωτιες #Φωτια_τωρα #φωτιατωρα #φωτια_πεντελη #φωτ #φωτιαπεντελη #φοτια #φωτιά #πυρκαγιας #Πυροσβεστες #πυροσβεστικης #πυροσβέστες #πυροσβεστικη #Πυροσβεστική #πυρκαγιά,1,0
Mon Aug 12 20:38:34 +0000 2024,1823096761767895419,exact,"Μόλις πήρε φωτιά το πρώην στρατόπεδο Καρατάσου, ακριβώς απέναντι από το 424 !!!!",0,1
Mon Aug 12 20:38:28 +0000 2024,1823096739819065730,exact,Συγκινούν οι Παλαιστίνιοι: Είμαστε έτοιμοι να βοηθήσουμε την #Ελλάδα στη μάχη με τις φωτιές - Μήνυμα αλληλεγγύης από τον Abbas https://t.co/Mac3aC51NC via @user  #φωτιες #Φωτια_τωρα #πυρκαγιά #Αττικης #Αττικη,1,0
Mon Aug 12 20:38:07 +0000 2024,1823096648001876103,exact,Μήνυμα από το 112: Φωτιά στην περιοχή Βρανά Mαραθώνα- Απομακρυνθείτε προς Νέα Μάκρη https://t.co/jzmDBBtsdd,0,0
Mon Aug 12 20:38:06 +0000 2024,1823096644230852864,exact,Σε 2 εβδομαδας ολα θα εχουν ξεχαστει #πυρκαγιά,4,1
Mon Aug 12 20:37:58 +0000 2024,1823096610110493072,exact,"Δεύτερη συνεχόμενη νύχτα πολύ μεγάλης δοκιμασίας για την Αττική απόψε.  Αυτές τις δύσκολες ώρες η σκέψη μας βρίσκεται δίπλα στους χιλιάδες συμπολίτες μας που βιώνουν τον εφιάλτη, λίγη ώρα από το κέντρο της Αθήνας.   Στις γυναίκες και στους άνδρες που επιχειρούν στο πεδίο. Στους",40,10
Mon Aug 12 20:37:54 +0000 2024,1823096594780098719,exact,Φωτιά στην Αττική: Συγκλονίζει με δάκρυα στα μάτια κάτοικος της Πεντέλης – «Με 5-10 πυροσβεστικά δεν γίνεται τίποτα» (video) #Αττικη #πυρκαγια #φωτια https://t.co/oRkbbOLnt8,6,1
Mon Aug 12 20:37:45 +0000 2024,1823096559346540621,exact,Φωτιά στην Αττική: Συγκλονίζει με δάκρυα στα μάτια κάτοικος της Πεντέλης – «Με 5-10 πυροσβεστικά δεν γίνεται τίποτα» (video) #Αττικη #πυρκαγια #φωτια https://t.co/3PBBf4mzCu,7,0
Mon Aug 12 20:37:45 +0000 2024,1823096557954023645,exact,"@user Αν ήσουν μάνα και όχι γατομάνα και σκυλομάνα, θα ήθελες να πάει το παιδί σου στη φωτιά?",1,0
Mon Aug 12 20:37:45 +0000 2024,1823096557043953889,exact,@user Ρε  ηλιθειε καταλαβαίνεις ότι καίγεται η χώρα?  Είσαι  τόσο κολλημένος που δε βλέπεις τίποτα πέρα από τη μύτη σου. Κάνε αντιπολίτευση πάνω στις στάχτες μαλακα,0,0
Mon Aug 12 20:37:33 +0000 2024,1823096508205744350,exact,φωτιά τώρα στη δυτική Θεσσαλονίκη (προς Κωτσόβολο- πλαίσιο)  #φωτια,6,0
Mon Aug 12 20:37:31 +0000 2024,1823096498436882455,exact,Μπορεί κάποιος να με ενημερώσει πως είναι η #φωτια σε αυτή τη φάση; Υπάρχει κάποια βελτίωση στην κατάσταση;  #πυρκαγιά,5,1
Mon Aug 12 20:37:25 +0000 2024,1823096475402088771,exact,"@user Κάθε χρόνο και χειρότερα.  Γιατί εκτός από την βιβλική καταστροφή στην Αττική,  καίγεται επί 26 μέρες το όρος Ορβηλο στον νόμο Σερρών και δεν το αναφέρουν ούτε τα ΜΜΕ.   Τεράστια έκταση δάσους στάχτη.  Δαδια νούμερο 2.",3,0
Mon Aug 12 20:37:05 +0000 2024,1823096388835762387,exact,@user Δηλαδή εάν δεν ήταν οργανωμένα τώρα η φωτιά θα ήταν στον Πειραιά λογικά,2,0
Mon Aug 12 20:36:56 +0000 2024,1823096351321727178,exact,"Η Φωτιά ξεκίνησε απο Βαρνάβα πήγε Γραματικό απο κει έφτασε Ωροπό μετά γύρισε πίσω και πήγε προς Διόνυσο, Νέα Πεντέλη και τελικά έφτασε μέχρι Χαλάνδι.  Ζούμε στη χώρα που οι φωτιές κόβουν βόλτες ..ανενόχλητες..!",260,62
Mon Aug 12 20:36:49 +0000 2024,1823096324767498684,exact,@user Ακριβώς γι'αυτό καίγεται το καλοκαίρι και έως την άνοιξη παίζουμε πασιέντζα,3,0
Mon Aug 12 20:36:48 +0000 2024,1823096317012238342,exact,Στη Γλυφάδα στην Τερψιθεα έβαλαν φωτιά δύο 13χρονα. Πέταξαν γκαζάκια. Τους έπιασαν. Εύχομαι να τους ξεκωλιασουν!,1,0
Mon Aug 12 20:36:42 +0000 2024,1823096291901288917,exact,"Όταν καίγεται το σπίτι του και προσπαθεί να το σώσει και εσένα η έγνοια σου εκείνη την ώρα είναι να γλείψεις  τον Μητσοτάκη, είσαι άρρωστος. #φωτιά",154,20
Mon Aug 12 20:36:40 +0000 2024,1823096285198475384,exact,Φωτιά στην Αττική: Ο εκπρόσωπος της Πυροσβεστικής διαψεύδει ότι υπάρχει αγνοούμενη γυναίκα (βίντεο) https://t.co/fSBZnSnpDq,0,0
Mon Aug 12 20:36:39 +0000 2024,1823096279146152312,exact,"@user Αιφνιδιάστηκαν φέτος από την φωτιά, ήταν πολυ επιθετική, λεει. Περίμεναν κατι απο Ουρσουλίνες, με γαλλικά κα πιάνο...",8,0
Mon Aug 12 20:36:27 +0000 2024,1823096230689587366,exact,"""Δηλαδή ο ορισμός της αποτυχίας ποιος είναι; Τι πρέπει άλλο να καεί για να πουν κάποιοι ότι ναι απέτυχε η Κυβέρνηση;""  Προσυπογράφω με @user !!  #φωτιες #Φωτια_τωρα #φωτιατωρα #φωτια_πεντελη #φωτια #πυρκαγιά #ΝΔ https://t.co/ahF9mYAqrj",14,8
Mon Aug 12 20:36:18 +0000 2024,1823096190977601868,exact,"@user Τη φωτιά ,τις πλημμύρες,τις πτώσεις κομητών και εξωγήινων εφόσον διαχειρίζεσαι κ σπαταλάς πόρους του Έλληνα πολίτη οφείλεις να τις προλαβαίνεις ή έστω να τις αντιμετωπίζεις έγκαιρα.  Οπότε χωρίς να έχω 41% ...ποσοστά ευφυΐας αυτά θα έκανα θα χρησιμοποιούσα το χρήμα κατάλληλα!",0,0
Mon Aug 12 20:35:54 +0000 2024,1823096090033377676,exact,"Δεν θα έπρεπε να ντρέπεται για τη φωτιά που έφτασε στα Μελίσσια, αντί να υπερηφανεύεται για την εκκένωση του νοσοκομείου; https://t.co/F1Z0hCUk2G",5,1
Mon Aug 12 20:35:52 +0000 2024,1823096084841083013,exact,@user .. άνθρωπε αγάπα ..τη φωτιά σταματά,2,2
Mon Aug 12 20:35:39 +0000 2024,1823096030897864791,exact,@user @user @user Εδω η πυροσβεστικη υπηρεσια προτεινει να αγοραστουν 4 τετοια αεροσκάφη. Η Ελλαδα ενοικιαζει απο το 1998 απο τη Ρωσια... https://t.co/UtscXalo1A,1,0
Mon Aug 12 20:35:39 +0000 2024,1823096028259860619,exact,"«Μεγάλη μπουκιά φάε, μεγάλη κουβέντα μην πεις»  #φωτια #πυρκαγιά #Μαραθώνας #Βαρνάβας #Πεντέλη #Μητσοτακη_γαμιεσαι https://t.co/TWW7QF7HFl",31,8
Mon Aug 12 20:35:38 +0000 2024,1823096026921906620,exact,Μεχρι το επομενο φυσικο φαινομενο που θα το παρομοιασουμε σαν τον μετεωριτη που κατεστρεψε την γη και εξαφανισε τους δεινοσαυρους. #Πυρκαγια https://t.co/iWT04WzoQI,8,1
Mon Aug 12 20:35:38 +0000 2024,1823096024006893682,exact,"Κρυμμενοι ολοι και μετα γενια 3 ημερων, δακρυα και το μελοδραμα «καναμε οτι ηταν ανθρωπινως δυνατο, αλλα...». Ουτε καν ποικιλια στο σεναριο, δεν υπαρχει πλεον. Καλη δυναμη στους πληγεντες, καλη τυχη στους υπολοιπους που την γλυτωσαν. Ακομα. #Πυρκαγια https://t.co/tqyAs1jMb9",11,1
Mon Aug 12 20:35:37 +0000 2024,1823096021385408515,exact,@user Η.... ακόμα δεν άναψε η φωτιά 🔥????,0,0
Mon Aug 12 20:35:37 +0000 2024,1823096020848554104,exact,"Και επειδη το κανει συνειδητα, ειναι αναγκασμενος να ριξει εμμεσως την ευθυνη στα φυσικα φαινομενα. «Εβρεξε πολυ, «χιονισε βραδυ», «πρωτη φορα τετοιοι ανεμοι», «ανεξελεγκτη φωτια» κλασικες δικαιολογιες δεκαετιων.Προληψη μηδεν,οργανωση μηδεν, αποτελεσματικοτητα μηδενικη.#Πυρκαγια https://t.co/mXyBxYOna0",9,0
Mon Aug 12 20:35:36 +0000 2024,1823096018654707795,exact,"Για ολα αυτα τα «κακα» και «ενοχα» καιρικα φαινομενα, μονο ενας φταιει. Ο ΑΝΘΡΩΠΟΣ. Γιατι ενω ξερει την δραση τους, γιατι ενω εχει την τεχνολογια συμμαχο, δεν κανει τα βασικα και τα απαραιτητα. Δεν προστατευει την φυση και τον συνανθρωπο. #Πυρκαγια",9,2
Mon Aug 12 20:35:36 +0000 2024,1823096015035236363,exact,"Κανενας χιονιας δεν εχει οργη και δεν κανει επελαση. Απλα ... χιονιζει. Φυσικο φαινομενο ειναι. Καμία βροχή δεν είναι φονική. Φυσικο φαινομενο ειναι, απλα βρεχει. Δεν αποφασισε ξαφνικα να δολοφονησει ανθρωπους. #Πυρκαγια https://t.co/bZaym18719",8,2
Mon Aug 12 20:35:35 +0000 2024,1823096011927023647,exact,"Καμια φωτια δεν ειναι βιαιη κ επιθετικη. Γιατι αντιστροφα,καμια φωτια δεν ειναι ηρεμη κ αμυντικη.  Ειναι φυσικο φαινομενο. Απλά καίει. Κανενας αερας δεν εχει μανια.Δεν του εχουμε κανει κατι κ μας εκδικειται. Δεν εχει συναισθημα. Απλά φυσάει. Δεν ξέρει να κάνει κάτι άλλο #Πυρκαγια https://t.co/K7EZTpwah9",35,4
Mon Aug 12 20:35:35 +0000 2024,1823096011553902791,exact,"@user Καλό βράδυ κορίτσι μουΜόλις μιλήσαμε.Είναι πολύ κοντά τους, απλώς μου είπε ότι τώρα έπεσε ο αέρας και η φωτιά γύρισε προς τα πάνω.Είναι κοντά και στο δικό μου σπίτι, αλλά εμείς είμαστε από την δεξιά πλευρά.Η φωτιά ανεβαίνει αριστερά.Αυτό δεν έχει ξαναγίνει.Μέσα στον αστικό ιστό.",2,1
Mon Aug 12 20:35:25 +0000 2024,1823095970998935590,exact,Γιατί παραπονιέστε οι νεοδημοκράτες; Η κλιματική αλλαγή ίσως κάψει και τα δέντρα της πλατείας συντάγματος μια μέρα ... η μια νύχτα!    #Φωτια_τωρα #φωτια #πυρκαγια Αττικη Βριλησσια Βραναβα Μητσοτακη,6,1
Mon Aug 12 20:35:23 +0000 2024,1823095962195120527,exact,#φωτιά #πεντελη #Πυρκαγια Έχει κ καλους δημοσιογράφους👏 https://t.co/d8oPIq8K4I,9,3
Mon Aug 12 20:35:14 +0000 2024,1823095925553725735,exact,Φωτιά στην Αττική: Τιτάνια μάχη με τις φλόγες – Τεράστια καταστροφή -  https://t.co/5pnjyWjnOT https://t.co/RuzL7yHHME,0,0
Mon Aug 12 20:35:12 +0000 2024,1823095915282104374,exact,@user Σβηστό ρε εθελοντής ήταν ο ανθρωπος..όχι θα πήγαινε με βερμούδα να βάλει φωτιά,5,0
Mon Aug 12 20:35:12 +0000 2024,1823095914929504727,exact,"Χτενιστείτε, ο κόσμος καίγεται.",0,0
Mon Aug 12 20:35:07 +0000 2024,1823095896156107087,exact,"Και αφού φταίει η κλιματική αλλαγή, η ζέστη κ η ανομβρία για την καταστροφή στην Αττική, γιατί Μητσοτάκη φέρνεις δυνάμεις απ έξω να σβήσουν τη #φωτια; ΑΡΑ φταίει ότι δεν αρκούν οι πυροσβέστες ειναι λιγοι κ δεν έχεις αγοράσει εναέρια κ επίγεια μέσα, ""φιλόζωε"" και ""ανθρωπιστή"" 🤮 https://t.co/T2rhX7ss8k",17,4
Mon Aug 12 20:35:06 +0000 2024,1823095892595134474,exact,Στη «δύσκολη» φαίνεται ο άνθρωπος λένε.   Για τους κομμουνιστές η σχέση με το λαό παραμένει αναλλοίωτη 24/7/12/365.  Το #ΚΚΕ γράφει ιστορία ΜΑΖΙ ΜΕ ΤΟ ΛΑΟ σε έναν άνισο πόλεμο από τον καπιταλισμό.  Μόνο ο λαός σώζει το λαό! Όλοι στη μάχη!  #φωτιες #φωτια #Πυρκαγια https://t.co/gEmlihqOXB,51,10
Mon Aug 12 20:35:06 +0000 2024,1823095890623766710,exact,Κρανίου τόπος – Θλίψη και οργή! Εικόνες αποκάλυψης από τον πύρινο όλεθρο στην Αττική https://t.co/Nu2cwUuzid #ΑΘΗΝΑ #ΑΤΤΙΚΗ #ΒΟΡΕΙΟΑΝΑΤΟΛΙΚΗ_ΑΤΤΙΚΗ #ΚΑΤΑΣΤΡΟΦΕΣ #ΠΥΡΚΑΓΙΑ,1,0
Mon Aug 12 20:35:06 +0000 2024,1823095890355368317,exact,@user @user Για πέταμα είναι. Επιχειρησιακά σε μία μέρα ενα Canadair μπορσί να μεταφέρει περισσότερο νερο σε μια φωτια απο ενα Berief. Και εχουμε παραγγείλει 7 νέα canadair,2,0
Mon Aug 12 20:35:05 +0000 2024,1823095885703614833,exact,Κανένα Ελλάδα 2.0 πλέον Ελλάδα 0.  (Ελλάδα μηδέν τελεία) #Φωτιά #Πυρκαγιά,5,0
Mon Aug 12 20:35:03 +0000 2024,1823095877374030165,exact,Φωτιά στην Αττική: Εντολή εκκένωσης για την περιοχή Βρανά https://t.co/uZgUG93HaG,0,0
Mon Aug 12 20:35:02 +0000 2024,1823095875008106711,exact,"Φωτιά στην Αττική: Νέο 112, εκκενώνεται ο Βρανάς Μαραθώνα – «Απομακρυνθείτε προς Νέα Μάκρη» https://t.co/yr2gzhgwMJ #OknewsGr μέσω @user",0,1
Mon Aug 12 20:35:00 +0000 2024,1823095863927042048,exact,Φωτιά στην Αττική: Έχουν καεί πάνω από 100.000 στρέμματα μέχρι στιγμής – Τα κριτήρια για να χαρακτηριστεί ως «megafire» https://t.co/dsmmA1IwRP,2,1
Mon Aug 12 20:34:54 +0000 2024,1823095838635085951,exact,@user Όλοι ξέρουμε τι γίνεται ανά πάσα στιγμή σε κάθε σημείο της Αττικής με την πυρκαγιά. Δεν χρειάζεται να βλέπουμε και κάθε σημείο της φωτιάς σε live μετάδοση. Δεν είμαστε πυρομανείς.,0,0
Mon Aug 12 20:34:31 +0000 2024,1823095742778540543,exact,"@user Γίνε καλά σύντομα, όμορφη γειτόνισσά μου. Ελπίζω η φωτιά να σβήσει αμέσως. 🙁🙏",0,0
Mon Aug 12 20:34:20 +0000 2024,1823095697777783020,exact,Οι πυροπληκτοι βρίζουν τον πρωθυπουργό μας. 😡😡😡 #φωτιά https://t.co/4SUzZKaMP6,1,0
Mon Aug 12 20:34:01 +0000 2024,1823095616697700786,exact,@user Δεν πότιζαν δρόμο. Έριχνε πάνω στο εργοστάσιο που είχε πιάσει φωτιά... Στο Σκάι φαίνεται καλύτερα...,2,0
Mon Aug 12 20:33:58 +0000 2024,1823095607629951250,exact,"Με τον αέρα να γυρίζει και τη μυρωδιά να είναι πλέον πολύ έντονη σε όλη την περιοχή, φούντωσαν και οι φλόγες στο Αγριλίκι, πάνω από το Κέντρο Υγείας Νέας Μάκρης. Ήδη έχουν συγκεντρωθεί δυνάμεις στο σημείο προκειμένου να ανακόψουν τη φωτιά πριν γίνει πολύ απειλητική.",0,0
Mon Aug 12 20:33:58 +0000 2024,1823095605797027986,exact,"Γιατί ως γνωστόν η φωτιά κρατιέται εύκολα, μωρέ θέλετε και τα λέτε ή σας ξεφεύγουν; https://t.co/5FhVZPFHt9",3,2
