Date;Tweet_ID;Username;Raw Text;Likes;Retweets;is_fire;is_forest;is_urban
Mon Aug 12 20:31:36 +0000 2024;1,8231E+18;Αιρετικός;@lovevoulis Εσύ γιατί δεν πήγες να σβήσεις καμιά φωτιά;;;;;
Mon Aug 12 20:31:32 +0000 2024;1,82309E+18;Maki;Αναρωτιέμαι...σε τι χώρα ζούμε.. Ζούμε από καθαρή τύχη. Ο κρατικός μηχανισμός δεν έχει λειτουργήσει ποτέ με καμία κυβέρνηση και σε καμία φυσική καταστροφή είτε είναι πυρκαγιά είτε πλημμύρα είτε σεισμός. Δεν μπορώ να μείνω ψύχραιμη κάθε φορά που βλέπω την αδιαφορία του κράτους για;0;0;;;
Mon Aug 12 20:31:24 +0000 2024;1,82309E+18;ΑΠΟΣΤΟΛΗΣ;Μήπως να δώσουμε ολόκληρο τον Παρθενώνα στους Βρετανούς, γιατί με την επιτελική ανικανότητα που έχουμε εδώ τη βλέπω να καίγεται κι αυτός...;0;0;;;
Mon Aug 12 20:31:08 +0000 2024;1,82309E+18;Neto;Πλανταξε στο 😢 κλάμα η Λινου που καίγεται η Αττική . https://t.co/ObxG6jlCKS;52;13;;;
Mon Aug 12 20:31:06 +0000 2024;1,82309E+18;Takalos;#φωτια #μαραθωνας Μήνυμα από το 112: #Φωτιά στην περιοχή Βρανά Mαραθώνα- Απομακρυνθείτε προς Νέα Μάκρη https://t.co/ptkumLakWl;2;1;;;
Mon Aug 12 20:30:56 +0000 2024;1,82309E+18;Despina Magkanari;@machiavelli_gr @YannisKaramits @antibaroufas Ο Μητσοτάκης και η ΚΒ αποφασίζει για τα κονδύλια και τα μέσα που (δεν) διαθέτει η πυροσβεστική. Δεν μπορεί να είστε τόσο ανόητος. Μπορεί?;1;0;;;
Mon Aug 12 20:30:53 +0000 2024;1,82309E+18;Νίκος🇬🇷Σωτηρόπουλος;#φωτια #πυρκαγιά  Αμέτρητες φωτιές μέσα σε λίγες ώρες σε όλη την χώρα. Καταγγελίες για εμπρησμούς από τους δημάρχους σε όλα τα μεγάλα μέτωπα.   Αν δεν κάψουν τα πάντα για να υπάρξουν νεκροί δεν θα ηρεμήσουν κάποιοι... https://t.co/ONdirTp63X;538;71;;;
Mon Aug 12 20:30:40 +0000 2024;1,82309E+18;Ελεύθερος Τύπος;#Φωτιά στην Αττική: Εκκενώνεται ο Βρανάς στον Μαραθώνα - «Απομακρυνθείτε προς Νέα Μάκρη» https://t.co/J3NiEY5S0J;0;0;;;
Mon Aug 12 20:30:32 +0000 2024;1,82309E+18;mariaart🕊️☘️;Αληθεύει ότι συνέλαβαν νεαρούς για  εμπρησμό στην πυρκαγιά της Γλυφάδας;1;0;;;
Mon Aug 12 20:30:27 +0000 2024;1,82309E+18;infonews24;Άγκιστρο: Διαμαρτυρία κατοίκων για την φωτιά στον Όρβηλο που καίει 26 ημέρες  #Όρβηλος #πυρκαγιά #διαμαρτυρία #Άγκιστρο #Serres https://t.co/bXWrN86IRx;5;0;;;
Mon Aug 12 20:30:26 +0000 2024;1,82309E+18;Chrysa Papazoglou;Μόνο πυροκλάνι δεν έχουν πει ακόμα ότι ευθύνεται για τη φωτιά;2;1;;;
Mon Aug 12 20:30:24 +0000 2024;1,82309E+18;NorMaLe;"Για να μην έχετε απορία, πώς διάβολο έφτασε η #φωτιά απ' τον #Βαρνάβα, στον #Γέρακα, 40 χλμ μακριά, μέσα σε λίγες ώρες....  ""Βοήθησαν"" τα παιδιά...";9;1;;;
Mon Aug 12 20:30:13 +0000 2024;1,82309E+18;Lou;@3ellas Πρόσεχε μη βάλεις καμία φωτιά όπως κανείς εδώ στο τουιτερ γιατί εσένα θα ψάχνουμε. Και αφήστε ήσυχους τους ανθρωπους που έσωσαν το Αστεροσκοπείο.;26;0;;;
Mon Aug 12 20:30:03 +0000 2024;1,82309E+18;Βασίλης Βιλιάρδος;«Megafire η #πυρκαγιά στη βορειοανατολική Αττική - έχουν καεί πάνω από 100.000 στρέμματα».  Ποιο είναι το κριτήριο του χαρακτηρισμού «Megafire»;;;;;
Mon Aug 12 20:29:59 +0000 2024;1,82309E+18;KyrAlekos;@KostasVaxevanis Εγώ σε βλέπω σήμερα να έχεις πάρει εσύ φωτιά και να χαίρεσαι μαλάκα, το ένα ποστ μετά το άλλο. Μισοχυσια με πόδια;0;0;;;
Mon Aug 12 20:29:48 +0000 2024;1,82309E+18;I am not a number 🇪🇺;Στον Βρανά η κατάσταση είναι απελπιστική. Αντί για πυροσβεστικά εκδόθηκε μόλις 112 για εκκένωση προς Νέα Μάκρη. Είστε πολυ ΓΤΠ τελικά!;1;0;;;
Mon Aug 12 20:29:47 +0000 2024;1,82309E+18;lily ant;Βελτιωμένη λέει. Αλίμονο, δεν το βλέπουμε. Στο μεταξύ μόλις έσκασε και άλλο 112 #φωτιά https://t.co/w0fgzlODMQ;7;2;;;
Mon Aug 12 20:29:20 +0000 2024;1,82309E+18;Boltzmann Brain;Πείτε μου ένα ναό γοτθικού ρυθμού που χάσαμε στην Ελλάδα από πυρκαγιά, επί κυβερνήσεως ΝΔ. Έναν μόνο ρε! https://t.co/s1uAxGj72t;116;21;;;
Mon Aug 12 20:29:20 +0000 2024;1,82309E+18;Merik Landrow;@3ellas Δεν ξέρω τι έκανε, αλλά φωτιά ΔΕΝ βλέπω. Ούτε ξέρω αν είναι σημερινή φωτογραφία...;0;0;;;
Mon Aug 12 20:29:14 +0000 2024;1,82309E+18;Constantinos Tachtsidis;Εσείς που αγανακτείτε και εξοργίζεστε, για το φαινόμενο των κηλιδώσεων ξέρετε;;;;;
Mon Aug 12 20:29:12 +0000 2024;1,82309E+18;Ντολμαδάκια γιαλαντζί;@blacktom1961 Εξαρτάται τη φωτιά.Χτες έμαθα ότι το νερό δεν σβήνει τη φωτιά που προκαλείται από φώσφορο.Εκει θέλει άμμο.;0;0;;;
Mon Aug 12 20:29:09 +0000 2024;1,82309E+18;Karaliotas Tasos;Αν βρίσκεστε στο Σύνταγμα εκκένωστε προς Ομόνοια η Μοναστηράκι…δασική πυρκαγιά στην περιοχή σας….#Greece_failed_state #ξεφτίλα #ώρα_να_μεταναστευουμε;4;0;;;
Mon Aug 12 20:29:04 +0000 2024;1,82309E+18;NEWS 24/7;Γλυφάδα: Συνελήφθησαν δύο νεαροί που φέρονται να έβαλαν τη φωτιά στην Τερψιθέα https://t.co/Ki4iJxkmah;3;1;;;
Mon Aug 12 20:28:54 +0000 2024;1,82309E+18;Farel;Τι να έγιναν άραγε αυτά τα υπερσύγχρονα εναέρια συστηματα επιτήρησης δασικών περιοχών που μας είχε παρουσιάσει ο εξαίρετος ό,τι να ΄ναι Χρ. Στυλιανίδης προ 2 ετών ξέρει κανένας;;;;;
Mon Aug 12 20:28:51 +0000 2024;1,82309E+18;Penny Rage;Ακόμη μια φωτιά, στο γειτονικό χωριό Βόνη, η οποία έκαψε καλλιεργήσιμες εκτάσεις ωστόσο και αυτή οριοθετήθηκε σύντομα. Πηγη:patris. gr;0;0;;;
Mon Aug 12 20:28:50 +0000 2024;1,82309E+18;Lingala🈳;Δηλώσεις κ. Κ. Μητσοτάκη για τη φωτιά;2;1;;;
Mon Aug 12 20:28:49 +0000 2024;1,82309E+18;GIANNIS62;#φωτια #Πυρκαγιες #Πεντελη #Φωτια_τωρα #φωτια_πεντελη #Πυρκαγια  Μου αρέσει που έχουν βγει τα τρολάκια του ΚΟΥΛΗ να μας πείσουν ότι αυτά τα θηρία που η πυροσβεστική έχει θαυμάσει τις δυνατότητες τους και παρακαλούν να τους προμηθεύσουν με τέτοια, αυτοί τα βγάζουν άχρηστα...🤔👅😡 https://t.co/OmoKL3Sd46;3;2;;;
Mon Aug 12 20:28:48 +0000 2024;1,82309E+18;Don Trago Dia;@maniatis_kinik Ρε παπαγαλάκι της Φαμίλιας έλεος! Πιάσε τη μάνικα και άσε το πληκτρολόγιο και την κλάψα για τη φωτιά.. Κοιμόταν ο ΚιKillias και τώρα λες δεν σβήνει. Ε λογικό αφού παίζουν το πουλάκι τους στην Κυβέρνηση.;0;0;;;
Mon Aug 12 20:28:37 +0000 2024;1,82309E+18;Dark Lord Sauron Ντε Γκρές;Αυτοί εδώ εκλέχθηκαν τον περασμένο Οκτώβριο στην περιφέρεια Αττικής. Σήμερα η περιφέρεια Αττικής καίγεται ολοσχερώς... #Φωτια_τωρα  #Πυρκαγιες https://t.co/UsPGbEj6hR;5;1;;;
Mon Aug 12 20:28:33 +0000 2024;1,82309E+18;112 Greece;⚠️ Ενεργοποίηση 1️⃣1️⃣2️⃣  🔥 Δασική πυρκαγιά στην περιοχή #Βρανά #Μαραθώνα  🆘 Αν βρίσκεστε στην περιοχή #Βρανά #Μαραθώνα, απομακρυνθείτε προς #Νέα_Μάκρη.  ‼️ Ακολουθείτε τις οδηγίες των Αρχών  ℹ️ https://t.co/kexUnloeCt  @pyrosvestiki @hellenicpolice;33;35;;;
Mon Aug 12 20:28:32 +0000 2024;1,82309E+18;Kyriakos Papadopoulos;Εσείς φωτογραφήκατε ανάμεσα σε ελιές στην #Χαλκιδικη  την ημέρα που καίγεται η χώρα όπως ο ελληνολάγνος Νίκος Αλιάγας ή είστε τίποτα δευτεράντζες;;;;;
Mon Aug 12 20:27:46 +0000 2024;1,82309E+18;Λένα Κυριακίδου;Πριν λίγο έβλεπα στην τηλεόραση,την αποθήκη ξυλείας του δίποδου,που δεν τον ενδιέφερε ο δεμένος σκυλάκος του,να καίγεται... Και έκλαψα , όχι για το γιδομάγαζό του, αλλά για όλα τα ανήμπορα πλάσματα που δεν γνώρισαν ποτέ ένα χάδι,έζησαν μια άθλια ζωή και πεθαίνοντας,μαρτύρησαν ..;1;0;;;
Mon Aug 12 20:27:35 +0000 2024;1,82309E+18;newshub.gr;Φωτιά Αττική: Μάχη με διάσπαρτες εστίες σε Πεντέλη και Μαραθώνα - Στάχτη πάνω από 100.000 στρέμματα (LIVE) https://t.co/7a41vSi5Lc 👈 κλικ εδώ #newshubgr #crete #ellada #nea #νέα https://t.co/F1nOqrBj5Q;0;0;;;
Mon Aug 12 20:27:15 +0000 2024;1,82309E+18;George Adams;@ThodorisXalaris Όπως πέρυσι που έστειλαν από Αθήνα αστυνομικούς στην Ρόδο για να σταματήσουμε τους εθελοντές(ντόπιους)από το να σβήσουν την φωτιά.;0;0;;;
Mon Aug 12 20:27:15 +0000 2024;1,82309E+18;me myself and I;@Johnspi64783237 Σωστά. Θα διδάσκεται, όμως, και στο προηγούμενο κεφάλαιο τι λάθη δεν πρέπει να κανεις, για να μην φτάσει η φωτιά από τον Βαρναβα στο Χαλάνδρι;1;0;;;
Mon Aug 12 20:27:12 +0000 2024;1,82309E+18;gourlis;@Manosss1908 Φουλ μπουρδελο. Άντε ρε ψάχνεται το παραμικρό για να κράξετε. Αντί να λέτε να πάμε Να βρούμε ποιοι βάλανε τη φωτιά να βοηθήσουμε τους ανθρώπους το μόνο που σκέφτεστε είναι να εκμεταλλευτείτε την κατάσταση για να πείτε τα δικά σας.;0;0;;;
Mon Aug 12 20:27:11 +0000 2024;1,82309E+18;Εκκλησία Online;Φωτιά στην Αττική: Αλυσίδα αλληλεγγύης με εθελοντές – Κρατούσαν ψηλά τη μάνικα για να διευκολύνουν την κατάσβεση https://t.co/PU1BISJhvh;5;1;;;
Mon Aug 12 20:27:00 +0000 2024;1,82309E+18;Stoixima View;Σύγχρονοι ήρωες...🙏⁣ ⁣ #greece #athens #attiki #πυρκαγιά #αττική https://t.co/zGUlh2CIB2;1;1;;;
Mon Aug 12 20:26:59 +0000 2024;1,82309E+18;Christos Panoulas;@RealAndrica @entimos3 Ε εντάξει κάποια στιγμή τελη Οκτωβρίου θα σβήσουν οι φωτιές, υπομονή και εκκένωση.  Το σημαντικότερο είναι να μην μας επηρεάζει η ρωσική προπαγάνδα όπως γράφει το άρθρο 🤦🏻‍♂️;1;0;;;
Mon Aug 12 20:26:52 +0000 2024;1,82309E+18;🇬🇷2026💰Κροτωνιάτης Γιάννης;Ούτε τα παιδάκια στη θάλασσα με αυτά τα κουβαδάκια..... Σας πήρανε χαμπάρι βρεεεεε. .... Όχι να σβήσεις φωτιά....;1;1;;;
Mon Aug 12 20:26:45 +0000 2024;1,82309E+18;Μπουτς του Rolling Chris;Εγώ αν ήμουν φωτιά και με κοιτούσε έτσι, θα έσβηνα μόνος μου;1;0;;;
Mon Aug 12 20:26:41 +0000 2024;1,82309E+18;dimitЯis🇬🇷;"Η επίθεση της Ουκρανίας σε πυρηνικό εργοστάσιο είναι επισήμως ""πυρηνική τρομοκρατία Ένας από τους κύριους πύργους ψύξης εξακολουθεί να καίγεται. Οι εμπειρογνώμονες αξιολογούν τώρα τον πιθανό κίνδυνο. https://t.co/yvzK1clg51";1;0;;;
Mon Aug 12 20:26:35 +0000 2024;1,82309E+18;Jose Parton;@AdonisGeorgiadi @mthemisto Σπύρο έχω ένα βόθρο για εκκένωση, κάνε κάτι ρε.;1;0;;;
Mon Aug 12 20:26:35 +0000 2024;1,82309E+18;Πάνος Συνοδινός;@Jimakosssssss Όποιον θέλει ρε μεγάλε. Την ώρα όμως που καίγεται το σπίτι σου κοιτάς να το σώσεις. Όχι να βρίσεις.;0;0;;;
Mon Aug 12 20:26:31 +0000 2024;1,82309E+18;Flyn 🥶;@epaggelmatiassk Εγώ θα διόριζα ακόμα περισσότερους αστυνομικούς για Πανεπιστημιακή Αστυνομία, Δικαστική Αστυνομία, μη σου πω και Τουριστική Αστυνομία που τους έχει τόσο πολύ ανάγκη η χώρα. Αν ανάψει και καμία φωτιά θα πάνε να εκκενώνουν και κόσμο.;7;0;;;
Mon Aug 12 20:26:14 +0000 2024;1,82309E+18;Penny Rage;Επίσης, κάηκαν 50 μπάλες με άχυρο. Στο σημείο έχουν σπεύσει δυνάμεις της Πυροσβεστικής, οι οποίες επιχειρούν με όλα τα διαθέσιμα μέσα για να περιορίσουν τη φωτιά και να αποτρέψουν την εξάπλωσή της.;0;0;;;
Mon Aug 12 20:26:14 +0000 2024;1,82309E+18;gaidouragatho;Κάηκε η μισή Εύβοια το '21, δεν έγινε τίποτα για την πυρόσβεση.  Πέθανε τόσος κόσμος εκτός ΜΕΘ με covid, δεν έγινε τίποτα για το ΕΣΥ. Έγινε το έγκλημα στα ΤΕΜΠΗ, δεν έγινε τίποτα για την ασφάλεια στα τρένα. Καίγεται η μισή Αττική. Θα γίνει κάτι επιτέλους;;;;;
Mon Aug 12 20:26:12 +0000 2024;1,82309E+18;LouellaDeVil;Με τούτα και με 'κεινα σουργελοποιηθηκε το Mega που ήθελε να κάνει αντικυβερνητικη προπαγάνδα με ψέματα για δηθεν εγκατάλειψη των κατοίκων που εκδηλώθηκε η πυρκαγιά, από την κυβέρνηση  Με δέκα ζαιους που θα βγουν να πουν το ποιηματάκι τους, δεν αλλάζει η πραγματικότητα;275;45;;;
Mon Aug 12 20:26:07 +0000 2024;1,82309E+18;κωστας με λ 🔥;Τα τέσσερα κανάλια της απόλυτης αναισθησίας.   ΕΡΤ1: Ειδήσεις - Τελετή λήξης ΑΝΤ1: Το πιο λαμπρό αστέρι  ALPHA: Το Σόι Σου STAR: Ξένη ταινία   #πυρκαγιά #φωτια_πεντελη #Φωτια_τωρα #Πεντέλη;0;1;;;
Mon Aug 12 20:26:07 +0000 2024;1,82309E+18;Penny Rage;#Θεσσαλια ΤΩΡΑ: #Φωτιά σε αγροτική περιοχή της Καρίτσας Φωτιά ξέσπασε πριν από λίγη ώρα στην αγροτική περιοχή “3 μάρμαρα” της Καρίτσας, προκαλώντας αναστάτωση στην περιοχή. Οι φλόγες, κάψανε καλαμιές και ξερά χόρτα. #Φωτια_τωρα #Πυρκαγια #φωτιατωρα https://t.co/tGOfxnHphp;1;1;;;
Mon Aug 12 20:26:06 +0000 2024;1,82309E+18;the_hole_icon;περιπλανιόμαστε μες στη νύχτα και μας αναλώνει η φωτιά  καρκινική φράση για καρκινική φάση;5;4;;;
Mon Aug 12 20:25:56 +0000 2024;1,82309E+18;enikos.gr;Φωτιά στην Αττική: Ήχησε ξανά το 112 στον Μαραθώνα - Εκκενώνεται η περιοχή Βρανά https://t.co/LhSBWZhFYi;12;9;;;
Mon Aug 12 20:25:52 +0000 2024;1,82309E+18;lily ant;Ζπρώχνουνε, ο ρεπόρτερ στον Σκάι #φωτιά;1;0;;;
Mon Aug 12 20:25:46 +0000 2024;1,82309E+18;Να τα μας!;σύμφωνα με τον θείο εδω πέρα καίγεται κ η Ανταρκτική...δεξιος αποπατος σε συνέχεια....;18;5;;;
Mon Aug 12 20:25:43 +0000 2024;1,82309E+18;pagenews.gr;Ο Δήμαρχος Παλλήνης Χρήστος Αηδόνης στο https://t.co/ykgvKsv7FJ #φωτια #Φωτια_τωρα #πυρκαγιά #Αττική #Γερακα https://t.co/JQHvdlRDDL;0;0;;;
Mon Aug 12 20:25:42 +0000 2024;1,82309E+18;Όφις 👉🥑👌;Εδώ ο κόσμος καίγεται και οι ζωολάγνοι μας δείχνουν τη διάσωση γάτας. @OpenNewsGr;1;0;;;
Mon Aug 12 20:25:41 +0000 2024;1,82309E+18;Κανιμπαλέρος;Ο Στραβελάκης είχε μεγαλύτερη αγωνία για την κυβερνησούλα παρά για τη φωτιά. Ουστ ρεμάλια;2;0;;;
Mon Aug 12 20:25:39 +0000 2024;1,82309E+18;υπερήφανα ντροπή του έθνους..;Φωτιά στην Αττική: Κάηκε το σπίτι του 65χρονου που καταδικάστηκε για την πυρκαγιά στο Μάτι... και σχολιάζουν πως αυτό είναι κάρμα.  Εγώ νόμιζα πως κοσμική δικαιοσύνη είναι να πεθάνει 104 φορές;2;1;;;
Mon Aug 12 20:25:35 +0000 2024;1,82309E+18;from☆earth;&lt;;;;;
Mon Aug 12 20:25:35 +0000 2024;1,82309E+18;ilialive.gr;Megafire η πυρκαγιά της βορειοανατολικής Αττικής - Έχουν καεί πάνω από 100.000 στρέμματα https://t.co/D6hXwxFinv https://t.co/8WralCfpIW;0;0;;;
Mon Aug 12 20:25:30 +0000 2024;1,82309E+18;Βασιλης Νικολαϊδης;@epaggelmatiassk 1ο δεν είμαι αριστερός 2. Θα νοίκιαζα τα Berliev 3. Θα εκπόνουσα σχέδια πρόληψης 4.Θα έβαζα σαν ΠΘ την ΕΥΠ,τη Πυροσβεστική,τη Πολιτική Προστασια,το Στρατό και την Αστυνομία σε κοινές συσκέψεις όχι το καλοκαίρι,αλλά από τον προηγούμενο Σεπ;4;0;;;
Mon Aug 12 20:25:27 +0000 2024;1,82309E+18;Η ΑΝΑΠΟΔΗ;@Vkikilias Αχρηστε,είσαι εσύ υπουργός Πολιτικής Προστασίας?Για πες κάτι για την πυροσβεστική διάταξη που υποχρέωνε τους ιδιοκτήτες να λάβουν μέτρα πυροπροστασιας διαφορετικά θα είναι υπεύθυνοι αν καούν και θα τους επιβληθούν και πρόστιμα,να δω κάτι?;0;0;;;
Mon Aug 12 20:25:03 +0000 2024;1,82309E+18;Hektor;Δηλαδή μετά από αυτό το αίσχος καταστροφής και ανικανότητας ΔΕΝ θα παραιτηθεί κανείς;;;;;
Mon Aug 12 20:25:02 +0000 2024;1,82309E+18;Αριστείδης αρ.;@aggelos210 Αξιωματικοί αρκετοί και σε αστυνομία και σε πυροσβεστική γέμισαν τα γραφεία και απο δουλειά μηδεν;1;0;;;
Mon Aug 12 20:24:45 +0000 2024;1,82309E+18;Giannis Eutuxiadis;Η Αττική στις φλόγες: Η φούσκα του επιτελικού κράτους έσκασε και πάλι  Εδώ και 24 ώρες καίγεται η Αττική και οι εκπρόσωποι του επιτελικού κράτους είναι απόντες. Η κοινωνία ζητάει απαντήσεις γιατί οι φλόγες κοντεύουν να φτάσουν στο κέντρο της Αθήνας.  https://t.co/TgmqmeQiFz;11;3;;;
Mon Aug 12 20:24:33 +0000 2024;1,82309E+18;ΔΕΞΙ ΕΞΤΡΕΜ;Νέα ενημέρωση της Πυροσβεστικής: Χωρίς ενιαίο μέτωπο η φωτιά -Πολλές ενεργές εστίες σε Πεντέλη και λίμνη Μαραθώνα https://t.co/1oJdsJzDRG;0;0;;;
Mon Aug 12 20:24:29 +0000 2024;1,82309E+18;ΔΕΞΙ ΕΞΤΡΕΜ;📺Φωτιά στην Αττική: Κάηκε το σπίτι του 65χρονου που καταδικάστηκε για την πυρκαγιά στο Μάτι - «Δεν έχω λόγια» https://t.co/6Qro3bPbwu;0;0;;;
Mon Aug 12 20:24:21 +0000 2024;1,82309E+18;Μαύρος Αετός;#φωτια Τα παιχνίδια της μοίρας μερικές φορές είναι ιδιαίτερα πρωτότυπα. Κάηκε το σπίτι στο Νταού Πεντέλης του ανθρώπου που κατηγορήθηκε ότι ξεκίνησε τη φωτιά στο Μάτι με τους 114 νεκρούς. Έχει καταδικαστεί σε τριετή φυλάκιση πρωτόδικα και τώρα περιμένει το Εφετείο.;14;9;;;
Mon Aug 12 20:24:19 +0000 2024;1,82309E+18;ΔΕΞΙ ΕΞΤΡΕΜ;📺Φωτιά στην Αττική: Συγκλονιστικό βίντεο από το Πάτημα Χαλανδρίου – Ρίψεις νερού από ελικόπτερο μέσα στον αστικό ιστό https://t.co/8hrNQQiFfd;0;0;;;
Mon Aug 12 20:24:10 +0000 2024;1,82309E+18;PRISMA 91.6;Υπό έλεγχο η φωτιά κοντά στη Βόνιτσα https://t.co/urddl0cyG2;0;0;;;
Mon Aug 12 20:24:05 +0000 2024;1,82309E+18;ΔΕΞΙ ΕΞΤΡΕΜ;📺Φωτιά στην Αττική: Καίγεται εργοστάσιο ξυλείας στον Γέρακα – Δείτε βίντεο https://t.co/l0tiUA7u66;1;1;;;
Mon Aug 12 20:24:04 +0000 2024;1,82309E+18;ERTNEWS;Φωτιά στην ΒΑ Αττική: Νέο 112 για πυρκαγιά στην περιοχή Βρανά Μαραθώνα https://t.co/UoXaUqgyF5;5;2;;;
Mon Aug 12 20:24:03 +0000 2024;1,82309E+18;vradini.gr;«Φοβόμαστε για τις αναζωπυρώσεις»,, είπε η Αναστασία Κοσμοπούλου, σημειώνοντας ότι σταμάτησε να φυσάει και αυτό θα βοηθήσει στο έργο της την πυροσβεστική https://t.co/i12DjsM0vd;0;0;;;
Mon Aug 12 20:23:37 +0000 2024;1,82309E+18;Ysterografo News;Φωτιά στην Αττική - Βαθρακογιάννης για φωτιές στην Αττική: Δεν έχουμε ενιαίο μέτωπο, αλλά πολλές ενεργές εστίες σε Πεντέλη και Μαραθώνα https://t.co/ZcFddvMWaA https://t.co/mbAc9dkjdg;1;0;;;
Mon Aug 12 20:23:36 +0000 2024;1,82309E+18;ΔΕΞΙ ΕΞΤΡΕΜ;Ολοκληρώθηκε η προληπτική εκκένωση του νοσοκομείου «Αμαλία Φλέμινγκ» https://t.co/yCgAztwqro;0;0;;;
Mon Aug 12 20:23:32 +0000 2024;1,82309E+18;ΔΕΞΙ ΕΞΤΡΕΜ;📺Φωτιά στην Αττική: Κάηκε ολοσχερώς το κλειστό της Νέας Πεντέλης - Δείτε βίντεο https://t.co/ZV2eLBotzh;0;0;;;
Mon Aug 12 20:23:31 +0000 2024;1,82309E+18;Velzevoulis;Το να ακούς από ζαίο να λέει πως η φωτιά θα σταματήσει μόνη της όταν φτάσει θάλασσα, δείχνοντας ανεπάρκεια κρατικού μηχανισμού, θα έλεγα πως είναι τουλάχιστον εξοργιστικό... #φωτιά https://t.co/kTMClpso54;42;7;;;
Mon Aug 12 20:23:21 +0000 2024;1,82309E+18;ΔΕΞΙ ΕΞΤΡΕΜ;📺Φωτιά Αττική: Ποιες χώρες της ΕΕ στέλνουν βοήθεια https://t.co/8ZZxWuMLEw;0;0;;;
Mon Aug 12 20:23:18 +0000 2024;1,82309E+18;Nikos Frydas;"@cretanews2022 Ζω σε περιοχή που είχε φωτιά σήμερα. Δεν ισχύει ότι ""η κυβερνητική ετοιμότητα ήταν για τα μπάζα"". Μήπως κάνετε απλώς, φτηνή αντιπολίτευση και το ""news"" στον τίτλο σας είναι διακοσμητικό";;;;;
Mon Aug 12 20:23:10 +0000 2024;1,82309E+18;ΔΕΞΙ ΕΞΤΡΕΜ;Φωτιά στην Αττική: Στις εγκαταστάσεις του Εθνικού Αστεροσκοπείου Αθηνών οι φλόγες – Τρομακτική εικόνα https://t.co/OXpzJmR6RZ;0;0;;;
Mon Aug 12 20:23:09 +0000 2024;1,82309E+18;Leonidas ToEat ♎☘🇬🇷🇬🇧;Επιτέλους θετικά νέα!  Χωρίς ενεργό μέτωπο η πυρκαγιά στη Β - ΒΑ Αττική Διάσπαρτες εστίες στις οποίες επιχειρούν οι δυνάμεις της Πολιτικής Προστασίας και του ΠΣ Δεν επιβεβαιώνεται η πληροφορία για αγνοούμενο άτομο. Δεν έχει αναφερθεί στο ΠΣ τέτοιο συμβάν;210;37;;;
Mon Aug 12 20:22:47 +0000 2024;1,82309E+18;⚡️HP⚡️;Γιατί όταν καίγεται η χώρα υποφέρουν όλοι  #Πυρκαγια https://t.co/VD5VAKT2Rm;7;1;;;
Mon Aug 12 20:22:40 +0000 2024;1,82309E+18;Η ΑΝΑΠΟΔΗ;@PrimeministerGR Ξεχνάς βεβαίως την πυροσβεστική διάταξη που υποχρέωνε τους ιδιοκτήτες να λάβουν μέτρα πυροπροστασιας διαφορετικά θα είναι υπεύθυνοι αν καούν και θα τους επιβληθούν και πρόστιμα??? ΚΑΘΑΡΜΑ!;0;0;;;
Mon Aug 12 20:22:39 +0000 2024;1,82309E+18;liambex;@katerinaakribou Αφήστε την φωτιά να κάνει την δουλειά της επιτελους κάθεστε κ ασχολείστε με σπιτια κ δάση αυτά ξαναγίνονται οι ολυμπιακοί αγώνες στην Γαλλία  κάθε 100 χρόνια τιτανομεγιστε μητσοτακη παρτα μας όλα μην αφήσεις τπτ;1;0;;;
Mon Aug 12 20:22:37 +0000 2024;1,82309E+18;Αιρετική Άποψη;@loudobikos Αδερφέ συγνώμη κιολας,αλλά πέρα από τον πληθυσμό που αφορά,η φωτιά στν Αττική έκαψε πάνω από 100.000 στρέμματα σ 2 μέρες ,αναλογίσου τν δριμύτητα της,όταν μας λες για την φωτιά στον Ορβηλο π έκαψε 25000 στρέμματα σε 25 μέρες.Όχι ότι είναι αμελ;0;0;;;
Mon Aug 12 20:22:34 +0000 2024;1,82309E+18;libre;Φωτιά Αττική: Η τελευταία ενημέρωση της Πυροσβεστικής -  https://t.co/hzLO8hFPyt https://t.co/6j7SdyTKh0;1;0;;;
Mon Aug 12 20:22:29 +0000 2024;1,82309E+18;tragodias;"Το 1998 που μας είχαν στείλει φαντάρους στη φωτιά κάτω από το Αστεροσκοπείο, αρκετοί κάτοικοι μας άνοιγαν τα σπίτια τους το βράδυ, μήπως χρειαστούμε κάτι Κάποιοι όμως έβριζαν, φώναζαν να φύγουμε, να τα αφήσουμε να καούν! Τότε μου εξήγησαν, γιατί υπήρχαν ""περιφραγμένα"" με πεύκα!";1;0;;;
Mon Aug 12 20:22:12 +0000 2024;1,82309E+18;Πέτρος Ούτσης;Στο Πομακοχώρι Θέρμες στην Ξάνθη, δίπλα στα σύνορα με Βουλγαρία εκδηλώθηκε φωτιά Στο σημείο έσπευσαν 1 ελικόπτερο,5 αεροσκάφη,10 πυροσβεστικά οχήματα, 1 ομάδα πεζοπόρου τμήματος και 30 πυροσβέστες Αυτή η διασπορά μέσων υπάρχει σε ολη την Ελλάδα;5;0;;;
