Date;Tweet_ID;Raw Text;Likes;Retweets;is_fire;is_wildland;is_urban
Mon Aug 12 21:12:13 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:12:10 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:11:58 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:11:56 +0000 2024;1,82E+18;;9;0;;;
Mon Aug 12 21:11:51 +0000 2024;1,82E+18;;33;1;;;
Mon Aug 12 21:11:50 +0000 2024;1,82E+18;;54;14;;;
Mon Aug 12 21:11:49 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:11:43 +0000 2024;1,82E+18;;8;1;;;
Mon Aug 12 21:11:29 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 21:11:28 +0000 2024;1,82E+18;;20;7;;;
Mon Aug 12 21:11:22 +0000 2024;1,82E+18;;0;1;;;
Mon Aug 12 21:11:19 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:11:11 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 21:11:08 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:11:00 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:10:50 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:10:49 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 21:10:46 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:10:43 +0000 2024;1,82E+18;;5;3;;;
Mon Aug 12 21:10:36 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:10:33 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:10:30 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:10:25 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:10:13 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:10:11 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:10:09 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:10:00 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 21:09:58 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:09:51 +0000 2024;1,82E+18;;188;18;;;
Mon Aug 12 21:09:48 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 21:09:47 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:09:43 +0000 2024;1,82E+18;;8;3;;;
Mon Aug 12 21:09:35 +0000 2024;1,82E+18;;5;2;;;
Mon Aug 12 21:09:34 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 21:09:32 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:09:15 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:09:12 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:09:09 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:09:05 +0000 2024;1,82E+18;;1;4;;;
Mon Aug 12 21:09:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:08:49 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:08:45 +0000 2024;1,82E+18;;3;2;;;
Mon Aug 12 21:08:30 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:08:26 +0000 2024;1,82E+18;;15;10;;;
Mon Aug 12 21:08:22 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 21:08:18 +0000 2024;1,82E+18;;1;6;;;
Mon Aug 12 21:08:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:07:59 +0000 2024;1,82E+18;;8;2;;;
Mon Aug 12 21:07:50 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:07:50 +0000 2024;1,82E+18;;8;0;;;
Mon Aug 12 21:07:47 +0000 2024;1,82E+18;;13;1;;;
Mon Aug 12 21:07:42 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 21:07:32 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:07:22 +0000 2024;1,82E+18;;22;5;;;
Mon Aug 12 21:07:19 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:07:15 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:07:07 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:07:00 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:06:40 +0000 2024;1,82E+18;;11;4;;;
Mon Aug 12 21:06:25 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:06:22 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 21:06:22 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 21:06:12 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:06:10 +0000 2024;1,82E+18;;47;9;;;
Mon Aug 12 21:06:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:06:04 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:05:56 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:05:55 +0000 2024;1,82E+18;;27;7;;;
Mon Aug 12 21:05:53 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:05:49 +0000 2024;1,82E+18;;12;0;;;
Mon Aug 12 21:05:35 +0000 2024;1,82E+18;;12;1;;;
Mon Aug 12 21:05:29 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 21:05:29 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:05:28 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 21:05:21 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:05:05 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 21:04:45 +0000 2024;1,82E+18;;11;0;;;
Mon Aug 12 21:04:27 +0000 2024;1,82E+18;;11;5;;;
Mon Aug 12 21:04:26 +0000 2024;1,82E+18;;11;0;;;
Mon Aug 12 21:04:25 +0000 2024;1,82E+18;;57;16;;;
Mon Aug 12 21:04:22 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 21:04:21 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 21:04:19 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:04:19 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:04:16 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 21:04:11 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 21:04:01 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:03:55 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:03:37 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 21:03:34 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:03:28 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 21:02:58 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 21:02:48 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 21:02:44 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:02:43 +0000 2024;1,82E+18;;12;1;;;
Mon Aug 12 21:02:43 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 21:02:32 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:02:28 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:02:09 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:02:05 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 21:02:03 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:01:59 +0000 2024;1,82E+18;;0;2;;;
Mon Aug 12 21:01:55 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:01:53 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 21:01:52 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:01:38 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 21:01:32 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:01:26 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:01:23 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:01:22 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:01:14 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 21:01:12 +0000 2024;1,82E+18;;8;0;;;
Mon Aug 12 21:00:58 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 21:00:55 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:00:45 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:00:44 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:00:38 +0000 2024;1,82E+18;;11;2;;;
Mon Aug 12 21:00:29 +0000 2024;1,82E+18;;11;2;;;
Mon Aug 12 21:00:28 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 21:00:11 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 21:00:06 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:00:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 21:00:00 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:59:45 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:59:35 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:59:07 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:59:05 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 20:59:01 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:58:56 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:58:52 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:58:48 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:58:45 +0000 2024;1,82E+18;;13;4;;;
Mon Aug 12 20:58:43 +0000 2024;1,82E+18;;5;2;;;
Mon Aug 12 20:58:42 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:58:00 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:57:56 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:57:45 +0000 2024;1,82E+18;;11;8;;;
Mon Aug 12 20:57:40 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:57:40 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:57:29 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:57:28 +0000 2024;1,82E+18;;22;4;;;
Mon Aug 12 20:57:21 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:56:50 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:56:49 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:56:41 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:56:36 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:56:15 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:56:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:56:02 +0000 2024;1,82E+18;;7;4;;;
Mon Aug 12 20:55:59 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:55:55 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:55:51 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 20:55:49 +0000 2024;1,82E+18;;0;1;;;
Mon Aug 12 20:55:41 +0000 2024;1,82E+18;;29;2;;;
Mon Aug 12 20:55:38 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:55:30 +0000 2024;1,82E+18;;221;26;;;
Mon Aug 12 20:55:26 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:55:26 +0000 2024;1,82E+18;;17;2;;;
Mon Aug 12 20:55:18 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:55:16 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:55:12 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:55:09 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:54:56 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:54:40 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:54:33 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:54:11 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:54:09 +0000 2024;1,82E+18;;10;4;;;
Mon Aug 12 20:54:01 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:53:59 +0000 2024;1,82E+18;;13;7;;;
Mon Aug 12 20:53:59 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:53:57 +0000 2024;1,82E+18;;3;2;;;
Mon Aug 12 20:53:53 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:53:51 +0000 2024;1,82E+18;;29;12;;;
Mon Aug 12 20:53:50 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:53:45 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:53:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:53:33 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 20:53:30 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:53:26 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:53:20 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:53:13 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:53:13 +0000 2024;1,82E+18;;7;1;;;
Mon Aug 12 20:52:55 +0000 2024;1,82E+18;;6;1;;;
Mon Aug 12 20:52:50 +0000 2024;1,82E+18;;5;3;;;
Mon Aug 12 20:52:47 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:52:40 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:52:27 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:52:24 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 20:52:16 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:51:52 +0000 2024;1,82E+18;;287;32;;;
Mon Aug 12 20:51:48 +0000 2024;1,82E+18;;2;2;;;
Mon Aug 12 20:51:34 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:51:34 +0000 2024;1,82E+18;;574;101;;;
Mon Aug 12 20:51:13 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:51:12 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:51:09 +0000 2024;1,82E+18;;8;1;;;
Mon Aug 12 20:51:08 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:51:00 +0000 2024;1,82E+18;;9;1;;;
Mon Aug 12 20:50:56 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:50:51 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:50:43 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:50:33 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:50:31 +0000 2024;1,82E+18;;2;3;;;
Mon Aug 12 20:50:24 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:50:19 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:50:06 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:50:03 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:50:01 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:50:01 +0000 2024;1,82E+18;;10;0;;;
Mon Aug 12 20:50:00 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:50:00 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:49:56 +0000 2024;1,82E+18;;4;3;;;
Mon Aug 12 20:49:53 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:49:52 +0000 2024;1,82E+18;;55;10;;;
Mon Aug 12 20:49:42 +0000 2024;1,82E+18;;95;21;;;
Mon Aug 12 20:49:37 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 20:49:30 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:49:28 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:49:27 +0000 2024;1,82E+18;;15;3;;;
Mon Aug 12 20:49:26 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:49:12 +0000 2024;1,82E+18;;24;1;;;
Mon Aug 12 20:49:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:48:58 +0000 2024;1,82E+18;;13;7;;;
Mon Aug 12 20:48:48 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:48:45 +0000 2024;1,82E+18;;5;2;;;
Mon Aug 12 20:48:40 +0000 2024;1,82E+18;;27;7;;;
Mon Aug 12 20:48:38 +0000 2024;1,82E+18;;136;28;;;
Mon Aug 12 20:48:37 +0000 2024;1,82E+18;;34;3;;;
Mon Aug 12 20:48:33 +0000 2024;1,82E+18;;12;3;;;
Mon Aug 12 20:48:28 +0000 2024;1,82E+18;;9;2;;;
Mon Aug 12 20:48:19 +0000 2024;1,82E+18;;45;12;;;
Mon Aug 12 20:48:11 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:48:05 +0000 2024;1,82E+18;;0;1;;;
Mon Aug 12 20:47:59 +0000 2024;1,82E+18;;3;2;;;
Mon Aug 12 20:47:57 +0000 2024;1,82E+18;;12;3;;;
Mon Aug 12 20:47:47 +0000 2024;1,82E+18;;16;5;;;
Mon Aug 12 20:47:41 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:47:23 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:47:05 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:46:54 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 20:46:46 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:46:36 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:46:24 +0000 2024;1,82E+18;;2;2;;;
Mon Aug 12 20:46:17 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:46:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:46:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:45:46 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:45:45 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:45:33 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:45:05 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:45:02 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 20:44:58 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:44:54 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:44:35 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:44:28 +0000 2024;1,82E+18;;31;27;;;
Mon Aug 12 20:44:27 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:44:14 +0000 2024;1,82E+18;;2;2;;;
Mon Aug 12 20:44:14 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:44:09 +0000 2024;1,82E+18;;13;3;;;
Mon Aug 12 20:44:08 +0000 2024;1,82E+18;;8;0;;;
Mon Aug 12 20:44:03 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 20:44:02 +0000 2024;1,82E+18;;7;1;;;
Mon Aug 12 20:43:59 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:43:57 +0000 2024;1,82E+18;;15;2;;;
Mon Aug 12 20:43:41 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:43:36 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:43:24 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:43:21 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:43:16 +0000 2024;1,82E+18;;45;38;;;
Mon Aug 12 20:43:11 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:42:54 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:42:51 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:42:21 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:42:12 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:42:09 +0000 2024;1,82E+18;;67;10;;;
Mon Aug 12 20:42:06 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:42:04 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:41:45 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 20:41:36 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:41:24 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:41:19 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:41:18 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:41:17 +0000 2024;1,82E+18;;2;3;;;
Mon Aug 12 20:41:14 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:41:11 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:41:10 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:41:08 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:41:04 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 20:40:46 +0000 2024;1,82E+18;;8;4;;;
Mon Aug 12 20:40:39 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:40:39 +0000 2024;1,82E+18;;21;5;;;
Mon Aug 12 20:40:26 +0000 2024;1,82E+18;;8;1;;;
Mon Aug 12 20:40:22 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:40:00 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:39:52 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:39:29 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:39:28 +0000 2024;1,82E+18;;3;1;;;
Mon Aug 12 20:39:09 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:39:06 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:39:06 +0000 2024;1,82E+18;;14;4;;;
Mon Aug 12 20:38:43 +0000 2024;1,82E+18;;1;1;;;
Mon Aug 12 20:38:40 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:38:39 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:38:34 +0000 2024;1,82E+18;;0;1;;;
Mon Aug 12 20:38:28 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:38:07 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:38:06 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 20:37:58 +0000 2024;1,82E+18;;40;10;;;
Mon Aug 12 20:37:54 +0000 2024;1,82E+18;;6;1;;;
Mon Aug 12 20:37:45 +0000 2024;1,82E+18;;7;0;;;
Mon Aug 12 20:37:45 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:37:45 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:37:33 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 20:37:31 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:37:25 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:37:05 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:36:56 +0000 2024;1,82E+18;;260;62;;;
Mon Aug 12 20:36:49 +0000 2024;1,82E+18;;3;0;;;
Mon Aug 12 20:36:48 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:36:42 +0000 2024;1,82E+18;;154;20;;;
Mon Aug 12 20:36:40 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:36:39 +0000 2024;1,82E+18;;8;0;;;
Mon Aug 12 20:36:27 +0000 2024;1,82E+18;;14;8;;;
Mon Aug 12 20:36:18 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:35:54 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:35:52 +0000 2024;1,82E+18;;2;2;;;
Mon Aug 12 20:35:39 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:35:39 +0000 2024;1,82E+18;;31;8;;;
Mon Aug 12 20:35:38 +0000 2024;1,82E+18;;8;1;;;
Mon Aug 12 20:35:38 +0000 2024;1,82E+18;;11;1;;;
Mon Aug 12 20:35:37 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:35:37 +0000 2024;1,82E+18;;9;0;;;
Mon Aug 12 20:35:36 +0000 2024;1,82E+18;;9;2;;;
Mon Aug 12 20:35:36 +0000 2024;1,82E+18;;8;2;;;
Mon Aug 12 20:35:35 +0000 2024;1,82E+18;;35;4;;;
Mon Aug 12 20:35:35 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:35:25 +0000 2024;1,82E+18;;6;1;;;
Mon Aug 12 20:35:23 +0000 2024;1,82E+18;;9;3;;;
Mon Aug 12 20:35:14 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:35:12 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:35:12 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:35:07 +0000 2024;1,82E+18;;17;4;;;
Mon Aug 12 20:35:06 +0000 2024;1,82E+18;;51;10;;;
Mon Aug 12 20:35:06 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:35:06 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:35:05 +0000 2024;1,82E+18;;5;0;;;
Mon Aug 12 20:35:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:35:02 +0000 2024;1,82E+18;;0;1;;;
Mon Aug 12 20:35:00 +0000 2024;1,82E+18;;2;1;;;
Mon Aug 12 20:34:54 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:34:31 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:34:20 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:34:01 +0000 2024;1,82E+18;;2;0;;;
Mon Aug 12 20:33:58 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:33:58 +0000 2024;1,82E+18;;3;2;;;
Mon Aug 12 20:33:56 +0000 2024;1,82E+18;;6;0;;;
Mon Aug 12 20:33:55 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:33:52 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:33:32 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:33:29 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:33:28 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:33:28 +0000 2024;1,82E+18;;17;7;;;
Mon Aug 12 20:33:18 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:33:12 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:33:11 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:33:07 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:33:03 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:32:55 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:32:53 +0000 2024;1,82E+18;;4;1;;;
Mon Aug 12 20:32:51 +0000 2024;1,82E+18;;7;3;;;
Mon Aug 12 20:32:50 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:32:37 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:32:30 +0000 2024;1,82E+18;;0;0;;;
Mon Aug 12 20:32:29 +0000 2024;1,82E+18;;5;1;;;
Mon Aug 12 20:32:11 +0000 2024;1,82E+18;;1;0;;;
Mon Aug 12 20:32:08 +0000 2024;1,82E+18;;4;0;;;
Mon Aug 12 20:32:05 +0000 2024;1,82E+18;;0;0;;;
